13.4,73.86,27.0,2024-08-08 09:45:08
13.2,73.79,26.97,2024-08-08 09:45:18
13.0,73.83,26.93,2024-08-08 09:45:28
13.4,73.87,26.91,2024-08-08 09:45:38
13.4,73.87,26.9,2024-08-08 09:45:48
13.4,73.87,26.89,2024-08-08 09:45:58
13.4,73.89,26.89,2024-08-08 09:46:08
13.4,73.89,26.89,2024-08-08 09:46:18
13.2,73.88,26.89,2024-08-08 09:46:29
13.2,73.86,26.89,2024-08-08 09:46:39
13.2,73.85,26.87,2024-08-08 09:46:49
13.0,73.83,26.84,2024-08-08 09:46:59
13.0,73.82,26.83,2024-08-08 09:47:09
12.8,73.8,26.82,2024-08-08 09:47:19
12.8,73.83,26.81,2024-08-08 09:47:29
12.8,73.82,26.8,2024-08-08 09:47:39
12.8,73.83,26.76,2024-08-08 09:47:49
13.0,73.92,26.73,2024-08-08 09:47:59
13.4,73.97,26.7,2024-08-08 09:48:09
13.6,74.01,26.7,2024-08-08 09:48:19
13.6,74.0,26.7,2024-08-08 09:48:29
13.6,74.05,26.68,2024-08-08 09:48:39
13.8,74.12,26.64,2024-08-08 09:48:49
14.0,74.23,26.59,2024-08-08 09:49:00
14.4,74.33,26.57,2024-08-08 09:49:10
14.6,74.38,26.55,2024-08-08 09:49:20
14.6,74.4,26.57,2024-08-08 09:49:30
14.4,74.36,26.58,2024-08-08 09:49:40
14.2,74.29,26.58,2024-08-08 09:49:50
14.0,74.26,26.57,2024-08-08 09:50:00
14.2,74.27,26.57,2024-08-08 09:50:10
14.0,74.22,26.55,2024-08-08 09:50:20
14.2,74.26,26.54,2024-08-08 09:50:30
14.2,74.24,26.52,2024-08-08 09:50:40
14.2,74.25,26.52,2024-08-08 09:50:50
14.2,74.23,26.53,2024-08-08 09:51:00
14.2,74.21,26.56,2024-08-08 09:51:10
14.2,74.18,26.57,2024-08-08 09:51:20
14.4,74.17,26.57,2024-08-08 09:51:31
14.2,74.1,26.56,2024-08-08 09:51:41
14.0,74.07,26.56,2024-08-08 09:51:51
14.2,74.06,26.57,2024-08-08 09:52:01
14.2,74.01,26.6,2024-08-08 09:52:11
14.2,73.95,26.63,2024-08-08 09:52:21
14.2,73.98,26.64,2024-08-08 09:52:31
14.4,74.0,26.64,2024-08-08 09:52:41
14.4,73.97,26.65,2024-08-08 09:52:51
14.2,73.88,26.68,2024-08-08 09:53:01
14.0,73.83,26.69,2024-08-08 09:53:11
14.0,73.84,26.69,2024-08-08 09:53:21
14.2,73.82,26.7,2024-08-08 09:53:31
14.0,73.78,26.71,2024-08-08 09:53:41
14.0,73.74,26.72,2024-08-08 09:53:52
14.0,73.72,26.73,2024-08-08 09:54:02
14.0,73.66,26.75,2024-08-08 09:54:12
13.6,73.57,26.77,2024-08-08 09:54:22
13.6,73.51,26.78,2024-08-08 09:54:32
13.6,73.44,26.8,2024-08-08 09:54:42
13.6,73.4,26.8,2024-08-08 09:54:52
13.6,73.36,26.79,2024-08-08 09:55:02
13.8,73.45,26.77,2024-08-08 09:55:12
14.2,73.5,26.77,2024-08-08 09:55:22
14.4,73.49,26.78,2024-08-08 09:55:32
14.4,73.45,26.8,2024-08-08 09:55:42
14.4,73.39,26.82,2024-08-08 09:55:52
14.4,73.39,26.81,2024-08-08 09:56:02
14.4,73.39,26.8,2024-08-08 09:56:12
14.4,73.32,26.81,2024-08-08 09:56:22
14.2,73.26,26.81,2024-08-08 09:56:32
14.2,73.25,26.79,2024-08-08 09:56:43
14.2,73.3,26.77,2024-08-08 09:56:53
14.6,73.35,26.75,2024-08-08 09:57:03
14.8,73.36,26.73,2024-08-08 09:57:13
15.0,73.4,26.69,2024-08-08 09:57:23
15.2,73.48,26.67,2024-08-08 09:57:33
15.6,73.54,26.64,2024-08-08 09:57:43
15.6,73.58,26.62,2024-08-08 09:57:53
15.6,73.54,26.62,2024-08-08 09:58:03
15.4,73.53,26.59,2024-08-08 09:58:13
15.4,73.56,26.6,2024-08-08 09:58:23
15.4,73.5,26.61,2024-08-08 09:58:33
15.0,73.46,26.56,2024-08-08 09:58:43
14.8,73.49,26.54,2024-08-08 09:58:53
15.0,73.51,26.52,2024-08-08 09:59:03
15.0,73.58,26.5,2024-08-08 09:59:13
15.2,73.66,26.49,2024-08-08 09:59:24
15.6,73.73,26.49,2024-08-08 09:59:34
15.6,73.78,26.5,2024-08-08 09:59:44
15.4,73.77,26.49,2024-08-08 09:59:54
15.4,73.77,26.49,2024-08-08 10:00:04
15.2,73.74,26.49,2024-08-08 10:00:14
15.2,73.74,26.47,2024-08-08 10:00:24
15.2,73.75,26.44,2024-08-08 10:00:34
15.4,73.78,26.43,2024-08-08 10:00:44
15.4,73.81,26.42,2024-08-08 10:00:54
15.8,73.86,26.42,2024-08-08 10:01:04
15.6,73.85,26.43,2024-08-08 10:01:14
15.4,73.8,26.43,2024-08-08 10:01:24
15.4,73.78,26.45,2024-08-08 10:01:34
15.4,73.76,26.46,2024-08-08 10:01:44
15.4,73.77,26.48,2024-08-08 10:01:54
15.6,73.82,26.47,2024-08-08 10:02:05
15.4,73.77,26.48,2024-08-08 10:02:15
15.4,73.72,26.48,2024-08-08 10:02:25
15.2,73.67,26.48,2024-08-08 10:02:35
15.2,73.65,26.47,2024-08-08 10:02:45
15.2,73.66,26.45,2024-08-08 10:02:55
15.4,73.68,26.44,2024-08-08 10:03:05
15.6,73.7,26.43,2024-08-08 10:03:15
15.6,73.65,26.47,2024-08-08 10:03:25
15.4,73.57,26.49,2024-08-08 10:03:35
15.4,73.55,26.48,2024-08-08 10:03:45
15.2,73.51,26.49,2024-08-08 10:03:55
15.2,73.46,26.52,2024-08-08 10:04:05
15.2,73.42,26.57,2024-08-08 10:04:15
15.2,73.38,26.59,2024-08-08 10:04:25
15.4,73.43,26.61,2024-08-08 10:04:35
15.2,73.4,26.61,2024-08-08 10:04:46
15.2,73.39,26.59,2024-08-08 10:04:56
15.4,73.41,26.59,2024-08-08 10:05:06
15.6,73.43,26.57,2024-08-08 10:05:16
15.6,73.39,26.55,2024-08-08 10:05:26
15.4,73.34,26.54,2024-08-08 10:05:36
15.6,73.4,26.54,2024-08-08 10:05:46
15.8,73.39,26.55,2024-08-08 10:05:56
15.6,73.39,26.52,2024-08-08 10:06:06
15.8,73.43,26.52,2024-08-08 10:06:16
15.8,73.41,26.5,2024-08-08 10:06:26
15.8,73.39,26.48,2024-08-08 10:06:36
15.8,73.41,26.47,2024-08-08 10:06:46
16.0,73.46,26.45,2024-08-08 10:06:56
16.2,73.53,26.41,2024-08-08 10:07:06
16.2,73.56,26.39,2024-08-08 10:07:16
16.2,73.59,26.39,2024-08-08 10:07:26
16.2,73.58,26.38,2024-08-08 10:07:37
16.0,73.57,26.37,2024-08-08 10:07:47
16.0,73.55,26.37,2024-08-08 10:07:57
16.0,73.57,26.36,2024-08-08 10:08:07
16.0,73.58,26.35,2024-08-08 10:08:17
15.8,73.58,26.33,2024-08-08 10:08:27
15.8,73.59,26.32,2024-08-08 10:08:37
15.8,73.62,26.3,2024-08-08 10:08:47
16.0,73.65,26.31,2024-08-08 10:08:57
16.0,73.66,26.3,2024-08-08 10:09:07
16.0,73.65,26.3,2024-08-08 10:09:17
15.8,73.62,26.32,2024-08-08 10:09:27
15.8,73.59,26.33,2024-08-08 10:09:37
15.8,73.57,26.36,2024-08-08 10:09:47
15.6,73.5,26.36,2024-08-08 10:09:57
15.6,73.5,26.35,2024-08-08 10:10:07
15.6,73.5,26.35,2024-08-08 10:10:18
15.6,73.45,26.36,2024-08-08 10:10:28
15.6,73.41,26.35,2024-08-08 10:10:38
15.6,73.42,26.36,2024-08-08 10:10:48
15.8,73.38,26.4,2024-08-08 10:10:58
15.8,73.37,26.39,2024-08-08 10:11:08
15.4,73.33,26.36,2024-08-08 10:11:18
15.6,73.35,26.35,2024-08-08 10:11:28
15.6,73.35,26.35,2024-08-08 10:11:38
15.6,73.36,26.36,2024-08-08 10:11:48
15.6,73.31,26.39,2024-08-08 10:11:58
15.4,73.24,26.41,2024-08-08 10:12:08
15.2,73.15,26.39,2024-08-08 10:12:18
15.0,73.17,26.36,2024-08-08 10:12:28
15.2,73.21,26.33,2024-08-08 10:12:38
15.4,73.24,26.35,2024-08-08 10:12:48
15.4,73.22,26.37,2024-08-08 10:12:58
15.4,73.19,26.38,2024-08-08 10:13:09
15.4,73.24,26.36,2024-08-08 10:13:19
15.6,73.27,26.34,2024-08-08 10:13:29
15.6,73.32,26.32,2024-08-08 10:13:39
15.8,73.37,26.29,2024-08-08 10:13:49
16.0,73.44,26.28,2024-08-08 10:13:59
16.2,73.47,26.27,2024-08-08 10:14:09
16.2,73.47,26.27,2024-08-08 10:14:19
16.0,73.48,26.26,2024-08-08 10:14:29
16.2,73.47,26.27,2024-08-08 10:14:39
16.0,73.44,26.27,2024-08-08 10:14:49
15.8,73.41,26.29,2024-08-08 10:14:59
15.6,73.34,26.29,2024-08-08 10:15:09
15.6,73.4,26.26,2024-08-08 10:15:19
16.0,73.49,26.25,2024-08-08 10:15:29
16.2,73.57,26.23,2024-08-08 10:15:39
16.6,73.66,26.21,2024-08-08 10:15:49
16.8,73.77,26.2,2024-08-08 10:15:59
17.2,73.87,26.18,2024-08-08 10:16:10
17.4,73.91,26.2,2024-08-08 10:16:20
17.2,73.87,26.21,2024-08-08 10:16:30
17.0,73.91,26.21,2024-08-08 10:16:40
17.2,74.0,26.2,2024-08-08 10:16:50
17.4,74.07,26.21,2024-08-08 10:17:00
17.4,74.1,26.2,2024-08-08 10:17:10
17.4,74.17,26.18,2024-08-08 10:17:20
17.6,74.26,26.16,2024-08-08 10:17:30
17.8,74.32,26.16,2024-08-08 10:17:40
17.8,74.37,26.16,2024-08-08 10:17:50
18.0,74.37,26.17,2024-08-08 10:18:00
17.8,74.33,26.2,2024-08-08 10:18:11
17.8,74.35,26.2,2024-08-08 10:18:21
17.8,74.4,26.2,2024-08-08 10:18:31
17.8,74.46,26.18,2024-08-08 10:18:41
18.0,74.53,26.16,2024-08-08 10:18:51
18.2,74.61,26.15,2024-08-08 10:19:01
18.4,74.69,26.15,2024-08-08 10:19:11
18.4,74.72,26.16,2024-08-08 10:19:21
18.6,74.76,26.16,2024-08-08 10:19:31
18.6,74.82,26.14,2024-08-08 10:19:41
18.6,74.9,26.13,2024-08-08 10:19:51
18.8,74.95,26.13,2024-08-08 10:20:02
18.8,74.97,26.13,2024-08-08 10:20:12
18.8,75.03,26.13,2024-08-08 10:20:22
19.0,75.06,26.14,2024-08-08 10:20:32
19.0,75.12,26.13,2024-08-08 10:20:42
19.0,75.18,26.14,2024-08-08 10:20:52
19.2,75.24,26.15,2024-08-08 10:21:02
19.2,75.3,26.15,2024-08-08 10:21:12
19.2,75.37,26.14,2024-08-08 10:21:22
19.4,75.43,26.14,2024-08-08 10:21:32
19.4,75.49,26.13,2024-08-08 10:21:42
19.6,75.53,26.14,2024-08-08 10:21:52
19.6,75.56,26.14,2024-08-08 10:22:03
19.6,75.59,26.14,2024-08-08 10:22:13
19.6,75.61,26.16,2024-08-08 10:22:23
19.8,75.6,26.16,2024-08-08 10:22:33
19.6,75.61,26.17,2024-08-08 10:22:43
19.6,75.6,26.17,2024-08-08 10:22:53
19.6,75.59,26.17,2024-08-08 10:23:03
19.6,75.56,26.18,2024-08-08 10:23:13
19.4,75.51,26.2,2024-08-08 10:23:24
19.2,75.47,26.2,2024-08-08 10:23:34
19.2,75.5,26.2,2024-08-08 10:23:44
19.2,75.52,26.2,2024-08-08 10:23:54
19.0,75.54,26.2,2024-08-08 10:24:04
19.0,75.53,26.19,2024-08-08 10:24:14
19.0,75.58,26.19,2024-08-08 10:24:25
19.2,75.62,26.18,2024-08-08 10:24:35
19.2,75.7,26.16,2024-08-08 10:24:45
19.2,75.74,26.15,2024-08-08 10:24:55
19.4,75.76,26.16,2024-08-08 10:25:05
19.4,75.75,26.17,2024-08-08 10:25:15
19.2,75.68,26.18,2024-08-08 10:25:26
19.0,75.72,26.19,2024-08-08 10:25:36
19.0,75.71,26.19,2024-08-08 10:25:46
18.8,75.66,26.18,2024-08-08 10:25:56
18.8,75.69,26.2,2024-08-08 10:26:06
18.8,75.63,26.2,2024-08-08 10:26:16
18.4,75.61,26.19,2024-08-08 10:26:26
18.4,75.61,26.2,2024-08-08 10:26:36
18.4,75.65,26.19,2024-08-08 10:26:46
18.4,75.7,26.18,2024-08-08 10:26:57
18.6,75.75,26.19,2024-08-08 10:27:07
18.6,75.68,26.2,2024-08-08 10:27:17
18.4,75.67,26.19,2024-08-08 10:27:27
18.4,75.69,26.19,2024-08-08 10:27:37
18.2,75.69,26.19,2024-08-08 10:27:47
18.2,75.65,26.19,2024-08-08 10:27:57
18.0,75.6,26.2,2024-08-08 10:28:07
17.8,75.62,26.22,2024-08-08 10:28:17
17.8,75.58,26.25,2024-08-08 10:28:27
17.6,75.51,26.27,2024-08-08 10:28:37
17.4,75.55,26.28,2024-08-08 10:28:47
17.4,75.48,26.29,2024-08-08 10:28:57
16.8,75.35,26.31,2024-08-08 10:29:08
16.6,75.27,26.33,2024-08-08 10:29:18
16.6,75.23,26.34,2024-08-08 10:29:28
16.4,75.08,26.36,2024-08-08 10:29:38
16.2,74.97,26.39,2024-08-08 10:29:48
16.0,74.92,26.39,2024-08-08 10:29:58
16.2,74.89,26.42,2024-08-08 10:30:09
16.2,74.81,26.44,2024-08-08 10:30:19
16.2,74.81,26.46,2024-08-08 10:30:29
16.2,74.78,26.47,2024-08-08 10:30:39
16.0,74.73,26.48,2024-08-08 10:30:49
15.8,74.68,26.46,2024-08-08 10:30:59
16.0,74.73,26.45,2024-08-08 10:31:09
16.2,74.76,26.42,2024-08-08 10:31:19
16.2,74.73,26.43,2024-08-08 10:31:29
16.0,74.68,26.45,2024-08-08 10:31:40
15.8,74.59,26.45,2024-08-08 10:31:50
15.8,74.62,26.41,2024-08-08 10:32:00
16.2,74.69,26.38,2024-08-08 10:32:10
16.2,74.69,26.37,2024-08-08 10:32:20
16.0,74.65,26.39,2024-08-08 10:32:30
16.0,74.65,26.37,2024-08-08 10:32:40
16.0,74.63,26.39,2024-08-08 10:32:51
15.8,74.61,26.4,2024-08-08 10:33:01
15.8,74.61,26.38,2024-08-08 10:33:11
15.8,74.61,26.37,2024-08-08 10:33:21
15.6,74.6,26.35,2024-08-08 10:33:32
15.8,74.68,26.33,2024-08-08 10:33:42
16.0,74.65,26.35,2024-08-08 10:33:52
15.6,74.64,26.33,2024-08-08 10:34:02
15.8,74.71,26.31,2024-08-08 10:34:13
16.0,74.77,26.27,2024-08-08 10:34:23
16.2,74.83,26.26,2024-08-08 10:34:33
16.4,74.91,26.25,2024-08-08 10:34:43
16.4,74.92,26.25,2024-08-08 10:34:53
16.6,75.0,26.23,2024-08-08 10:35:03
16.6,75.04,26.23,2024-08-08 10:35:13
16.8,75.1,26.21,2024-08-08 10:35:23
16.8,75.15,26.21,2024-08-08 10:35:33
17.0,75.22,26.2,2024-08-08 10:35:44
17.2,75.29,26.2,2024-08-08 10:35:54
17.4,75.38,26.2,2024-08-08 10:36:04
17.4,75.41,26.19,2024-08-08 10:36:14
17.4,75.47,26.17,2024-08-08 10:36:24
17.6,75.55,26.16,2024-08-08 10:36:34
17.6,75.59,26.16,2024-08-08 10:36:44
17.8,75.66,26.15,2024-08-08 10:36:54
17.8,75.66,26.16,2024-08-08 10:37:04
17.6,75.67,26.15,2024-08-08 10:37:15
17.6,75.72,26.14,2024-08-08 10:37:25
17.8,75.75,26.16,2024-08-08 10:37:35
17.8,75.69,26.17,2024-08-08 10:37:45
17.4,75.64,26.17,2024-08-08 10:37:55
17.2,75.59,26.19,2024-08-08 10:38:05
17.2,75.62,26.18,2024-08-08 10:38:15
17.4,75.67,26.17,2024-08-08 10:38:25
17.6,75.73,26.17,2024-08-08 10:38:35
17.8,75.76,26.16,2024-08-08 10:38:45
17.8,75.8,26.16,2024-08-08 10:38:55
17.8,75.8,26.17,2024-08-08 10:39:06
17.6,75.81,26.14,2024-08-08 10:39:16
17.8,75.84,26.16,2024-08-08 10:39:26
17.8,75.82,26.15,2024-08-08 10:39:36
17.8,75.84,26.14,2024-08-08 10:39:46
17.8,75.88,26.13,2024-08-08 10:39:56
18.0,75.94,26.13,2024-08-08 10:40:07
18.2,76.01,26.12,2024-08-08 10:40:17
18.2,75.98,26.13,2024-08-08 10:40:27
18.0,76.01,26.12,2024-08-08 10:40:37
18.2,76.02,26.13,2024-08-08 10:40:47
18.0,76.02,26.13,2024-08-08 10:40:57
18.0,76.0,26.14,2024-08-08 10:41:07
17.8,75.97,26.13,2024-08-08 10:41:18
17.6,75.96,26.14,2024-08-08 10:41:28
17.6,75.89,26.16,2024-08-08 10:41:38
17.4,75.85,26.17,2024-08-08 10:41:49
17.2,75.8,26.18,2024-08-08 10:41:59
17.2,75.75,26.2,2024-08-08 10:42:09
17.0,75.74,26.2,2024-08-08 10:42:19
17.2,75.72,26.2,2024-08-08 10:42:29
17.0,75.73,26.19,2024-08-08 10:42:39
17.2,75.75,26.2,2024-08-08 10:42:50
17.2,75.77,26.19,2024-08-08 10:43:00
17.2,75.81,26.17,2024-08-08 10:43:10
17.4,75.82,26.16,2024-08-08 10:43:20
17.4,75.87,26.16,2024-08-08 10:43:30
17.4,75.83,26.17,2024-08-08 10:43:40
17.2,75.82,26.18,2024-08-08 10:43:50
17.0,75.8,26.18,2024-08-08 10:44:00
17.2,75.86,26.17,2024-08-08 10:44:11
17.2,75.87,26.17,2024-08-08 10:44:21
17.2,75.93,26.16,2024-08-08 10:44:31
17.4,76.02,26.13,2024-08-08 10:44:41
17.6,76.14,26.11,2024-08-08 10:44:51
17.8,76.22,26.1,2024-08-08 10:45:01
17.8,76.27,26.09,2024-08-08 10:45:12
18.0,76.36,26.09,2024-08-08 10:45:22
18.2,76.44,26.07,2024-08-08 10:45:32
18.2,76.47,26.07,2024-08-08 10:45:42
18.2,76.55,26.06,2024-08-08 10:45:52
18.2,76.62,26.07,2024-08-08 10:46:02
18.4,76.63,26.07,2024-08-08 10:46:12
18.4,76.66,26.06,2024-08-08 10:46:22
18.4,76.69,26.06,2024-08-08 10:46:32
18.4,76.7,26.06,2024-08-08 10:46:43
18.4,76.63,26.08,2024-08-08 10:46:53
18.2,76.55,26.1,2024-08-08 10:47:03
18.0,76.53,26.1,2024-08-08 10:47:13
18.0,76.57,26.09,2024-08-08 10:47:23
18.2,76.6,26.1,2024-08-08 10:47:33
18.0,76.57,26.07,2024-08-08 10:47:43
18.0,76.58,26.07,2024-08-08 10:47:53
18.0,76.62,26.07,2024-08-08 10:48:03
18.2,76.59,26.09,2024-08-08 10:48:14
18.0,76.54,26.09,2024-08-08 10:48:24
17.8,76.47,26.11,2024-08-08 10:48:34
17.6,76.43,26.11,2024-08-08 10:48:44
17.6,76.44,26.1,2024-08-08 10:48:54
17.6,76.49,26.1,2024-08-08 10:49:04
17.6,76.47,26.11,2024-08-08 10:49:14
17.6,76.46,26.12,2024-08-08 10:49:25
17.6,76.46,26.11,2024-08-08 10:49:35
17.6,76.48,26.09,2024-08-08 10:49:45
17.6,76.49,26.09,2024-08-08 10:49:55
17.6,76.46,26.1,2024-08-08 10:50:05
17.4,76.42,26.11,2024-08-08 10:50:15
17.2,76.36,26.12,2024-08-08 10:50:25
17.2,76.39,26.11,2024-08-08 10:50:35
17.2,76.39,26.1,2024-08-08 10:50:45
17.0,76.34,26.12,2024-08-08 10:50:55
17.0,76.35,26.11,2024-08-08 10:51:06
17.0,76.38,26.1,2024-08-08 10:51:16
16.8,76.36,26.1,2024-08-08 10:51:26
17.0,76.41,26.1,2024-08-08 10:51:36
17.0,76.4,26.08,2024-08-08 10:51:46
17.0,76.42,26.07,2024-08-08 10:51:56
17.2,76.46,26.08,2024-08-08 10:52:06
17.0,76.4,26.09,2024-08-08 10:52:16
16.8,76.34,26.12,2024-08-08 10:52:26
16.6,76.3,26.11,2024-08-08 10:52:36
16.8,76.32,26.1,2024-08-08 10:52:46
16.8,76.32,26.1,2024-08-08 10:52:56
16.6,76.26,26.11,2024-08-08 10:53:06
16.6,76.19,26.13,2024-08-08 10:53:16
16.4,76.14,26.13,2024-08-08 10:53:26
16.2,76.13,26.12,2024-08-08 10:53:36
16.2,76.11,26.13,2024-08-08 10:53:46
16.4,76.18,26.12,2024-08-08 10:53:57
16.8,76.26,26.12,2024-08-08 10:54:07
17.0,76.36,26.11,2024-08-08 10:54:17
17.2,76.5,26.1,2024-08-08 10:54:27
17.2,76.5,26.1,2024-08-08 10:54:37
17.2,76.54,26.09,2024-08-08 10:54:47
17.2,76.6,26.08,2024-08-08 10:54:57
17.2,76.67,26.07,2024-08-08 10:55:07
17.4,76.76,26.06,2024-08-08 10:55:17
17.6,76.85,26.07,2024-08-08 10:55:27
17.8,76.86,26.07,2024-08-08 10:55:37
17.6,76.89,26.05,2024-08-08 10:55:47
17.6,76.9,26.06,2024-08-08 10:55:57
17.6,76.9,26.07,2024-08-08 10:56:07
17.8,76.92,26.08,2024-08-08 10:56:17
17.8,76.84,26.11,2024-08-08 10:56:27
17.6,76.74,26.14,2024-08-08 10:56:37
17.2,76.65,26.16,2024-08-08 10:56:48
17.2,76.62,26.16,2024-08-08 10:56:58
17.2,76.63,26.16,2024-08-08 10:57:08
17.2,76.61,26.16,2024-08-08 10:57:18
17.2,76.64,26.16,2024-08-08 10:57:28
17.6,76.72,26.16,2024-08-08 10:57:38
17.8,76.78,26.16,2024-08-08 10:57:48
17.8,76.79,26.16,2024-08-08 10:57:58
17.8,76.76,26.16,2024-08-08 10:58:08
17.6,76.77,26.16,2024-08-08 10:58:18
17.6,76.72,26.13,2024-08-08 10:58:28
17.6,76.73,26.11,2024-08-08 10:58:38
17.6,76.7,26.1,2024-08-08 10:58:48
17.6,76.71,26.08,2024-08-08 10:58:58
17.4,76.64,26.08,2024-08-08 10:59:09
17.4,76.64,26.08,2024-08-08 10:59:19
17.4,76.6,26.1,2024-08-08 10:59:29
17.4,76.63,26.13,2024-08-08 10:59:39
17.6,76.67,26.18,2024-08-08 10:59:49
17.4,76.73,26.2,2024-08-08 10:59:59
17.4,76.78,26.2,2024-08-08 11:00:09
17.2,76.72,26.2,2024-08-08 11:00:19
17.0,76.67,26.2,2024-08-08 11:00:29
16.6,76.51,26.2,2024-08-08 11:00:39
16.4,76.4,26.2,2024-08-08 11:00:49
16.4,76.36,26.19,2024-08-08 11:00:59
16.2,76.28,26.17,2024-08-08 11:01:09
16.2,76.21,26.16,2024-08-08 11:01:19
16.2,76.19,26.16,2024-08-08 11:01:29
16.4,76.16,26.14,2024-08-08 11:01:39
16.2,76.15,26.12,2024-08-08 11:01:50
16.4,76.1,26.14,2024-08-08 11:02:00
16.0,76.01,26.15,2024-08-08 11:02:10
15.8,76.0,26.15,2024-08-08 11:02:20
16.0,76.02,26.14,2024-08-08 11:02:30
15.8,75.95,26.13,2024-08-08 11:02:40
15.4,75.88,26.12,2024-08-08 11:02:50
15.4,75.8,26.12,2024-08-08 11:03:00
15.2,75.86,26.1,2024-08-08 11:03:10
15.6,75.89,26.11,2024-08-08 11:03:20
15.4,75.81,26.1,2024-08-08 11:03:30
15.2,75.73,26.1,2024-08-08 11:03:40
15.2,75.75,26.09,2024-08-08 11:03:50
15.0,75.69,26.1,2024-08-08 11:04:01
15.0,75.65,26.13,2024-08-08 11:04:11
15.0,75.6,26.15,2024-08-08 11:04:21
15.0,75.56,26.17,2024-08-08 11:04:31
14.8,75.5,26.18,2024-08-08 11:04:41
14.6,75.45,26.19,2024-08-08 11:04:51
14.4,75.43,26.19,2024-08-08 11:05:01
14.6,75.45,26.19,2024-08-08 11:05:11
14.8,75.46,26.19,2024-08-08 11:05:21
14.8,75.39,26.18,2024-08-08 11:05:31
14.8,75.35,26.21,2024-08-08 11:05:41
14.8,75.31,26.21,2024-08-08 11:05:51
14.8,75.37,26.23,2024-08-08 11:06:01
15.0,75.44,26.23,2024-08-08 11:06:11
15.2,75.46,26.23,2024-08-08 11:06:22
14.8,75.32,26.23,2024-08-08 11:06:32
14.6,75.22,26.24,2024-08-08 11:06:42
14.4,75.13,26.25,2024-08-08 11:06:52
14.2,75.07,26.25,2024-08-08 11:07:02
14.2,75.03,26.25,2024-08-08 11:07:12
14.2,75.01,26.25,2024-08-08 11:07:22
14.2,74.97,26.24,2024-08-08 11:07:32
14.2,74.96,26.23,2024-08-08 11:07:42
14.2,74.94,26.23,2024-08-08 11:07:52
14.4,74.91,26.23,2024-08-08 11:08:02
14.4,74.83,26.24,2024-08-08 11:08:12
14.2,74.78,26.22,2024-08-08 11:08:23
14.4,74.82,26.21,2024-08-08 11:08:33
14.6,74.82,26.21,2024-08-08 11:08:43
14.6,74.79,26.21,2024-08-08 11:08:53
14.6,74.81,26.21,2024-08-08 11:09:03
14.6,74.79,26.23,2024-08-08 11:09:13
14.6,74.77,26.22,2024-08-08 11:09:23
14.4,74.76,26.2,2024-08-08 11:09:33
14.6,74.81,26.21,2024-08-08 11:09:43
14.8,74.78,26.21,2024-08-08 11:09:53
14.8,74.77,26.21,2024-08-08 11:10:03
14.8,74.78,26.21,2024-08-08 11:10:13
14.8,74.75,26.21,2024-08-08 11:10:24
14.6,74.67,26.23,2024-08-08 11:10:34
14.4,74.58,26.21,2024-08-08 11:10:44
14.2,74.53,26.2,2024-08-08 11:10:54
14.4,74.61,26.18,2024-08-08 11:11:04
14.6,74.59,26.17,2024-08-08 11:11:14
14.6,74.57,26.16,2024-08-08 11:11:24
14.6,74.51,26.17,2024-08-08 11:11:34
14.6,74.5,26.16,2024-08-08 11:11:44
14.6,74.55,26.13,2024-08-08 11:11:54
14.8,74.53,26.1,2024-08-08 11:12:04
14.8,74.58,26.07,2024-08-08 11:12:14
15.0,74.63,26.06,2024-08-08 11:12:24
15.2,74.64,26.05,2024-08-08 11:12:35
15.2,74.73,26.06,2024-08-08 11:12:45
15.6,74.82,26.09,2024-08-08 11:12:55
15.8,74.92,26.11,2024-08-08 11:13:05
15.8,74.93,26.14,2024-08-08 11:13:15
15.8,75.04,26.16,2024-08-08 11:13:25
15.8,75.03,26.16,2024-08-08 11:13:35
15.2,74.85,26.16,2024-08-08 11:13:45
15.0,74.81,26.16,2024-08-08 11:13:55
15.4,74.85,26.16,2024-08-08 11:14:05
15.8,74.89,26.17,2024-08-08 11:14:15
15.8,74.92,26.2,2024-08-08 11:14:25
15.8,74.89,26.2,2024-08-08 11:14:36
15.6,74.82,26.21,2024-08-08 11:14:46
15.4,74.77,26.2,2024-08-08 11:14:56
15.4,74.72,26.2,2024-08-08 11:15:06
15.6,74.76,26.17,2024-08-08 11:15:16
15.8,74.79,26.16,2024-08-08 11:15:26
15.8,74.68,26.15,2024-08-08 11:15:36
15.4,74.61,26.11,2024-08-08 11:15:46
15.8,74.72,26.1,2024-08-08 11:15:56
16.2,74.76,26.09,2024-08-08 11:16:06
16.6,74.92,26.11,2024-08-08 11:16:16
16.8,74.93,26.16,2024-08-08 11:16:26
17.4,75.24,26.19,2024-08-08 11:16:36
17.6,75.35,26.21,2024-08-08 11:16:46
17.8,75.56,26.22,2024-08-08 11:16:57
17.2,75.39,26.23,2024-08-08 11:17:07
16.2,75.2,26.23,2024-08-08 11:17:17
15.8,75.07,26.25,2024-08-08 11:17:27
16.0,75.08,26.27,2024-08-08 11:17:37
16.2,75.11,26.29,2024-08-08 11:17:47
16.6,75.29,26.33,2024-08-08 11:17:57
17.4,75.4,26.37,2024-08-08 11:18:07
17.4,75.44,26.38,2024-08-08 11:18:17
17.2,75.41,26.37,2024-08-08 11:18:27
16.6,75.19,26.36,2024-08-08 11:18:37
15.4,74.85,26.36,2024-08-08 11:18:47
14.8,74.67,26.33,2024-08-08 11:18:57
15.4,74.71,26.33,2024-08-08 11:19:07
